"CS_ID";"age";"workclass";"fnlwgt";"education_num";"marital_status";"relationship";"occupation";"race";"sex";"capital_gain";"capital_loss";"hours_per_week";"income"
"CS23817";31;" Government";76487;13;" Single";"Husband";" White-Collar";" White";" Male";0;0;"47,5 h";"57,01 Milers d'euros"
"CS23818";69;" Other/Unknown";557853;10;" Married";"Not-in-family";" Other/Unknown";" White";" Male";0;0;"32 h";"47,93 Milers d'euros"
"CS23819";58;" Self-Employed";262352;9;" Married";"Husband";" Blue-Collar";" White";" Male";0;0;"70 h";"49,96 Milers d'euros"
"CS23820";36;" Private";118253;7;" Widowed";"Husband";" Service";" Black";" Female";0;0;"12,5 h";"38,61 Milers d'euros"
"CS23821";31;" Private";146625;9;" Married";"Unmarried";" Blue-Collar";" White";" Male";0;0;"65,5 h";"59,7 Milers d'euros"
"CS23822";20;" Other/Unknown";174201;10;" Single";"Husband";" Other/Unknown";" Other";" Female";0;0;"35,5 h";"27,59 Milers d'euros"
"CS23823";41;" Private";66695;9;" Single";"Own-child";" White-Collar";" White";" Female";594;0;"40 h";"45,01 Milers d'euros"
"CS23824";35;" Private";121130;10;" Married";"Not-in-family";" Blue-Collar";" White";" Male";0;0;"40 h";"59,45 Milers d'euros"
"CS23825";62;" Other/Unknown";385847;4;" Married";"Husband";" Other/Unknown";" White";" Male";0;0;"40 h";"49,33 Milers d'euros"
"CS23826";28;" Private";83439;13;" Single";"Husband";" Professional";" White";" Female";0;0;"15 h";"38,78 Milers d'euros"
"CS23827";27;" Private";114158;8;" Married";"Own-child";" Blue-Collar";" White";" Male";0;0;"55 h";"59,19 Milers d'euros"
"CS23828";17;" Private";381789;7;" Single";"Own-child";" Blue-Collar";" White";" Male";0;0;"40,5 h";"46,7 Milers d'euros"
"CS23829";35;" Self-Employed";82041;9;" Divorced";"Own-child";" Sales";" White";" Male";0;0;"50,5 h";"47880 euros"
"CS23830";45;" Self-Employed";115618;10;" Married";"Not-in-family";" Service";" White";" Female";0;0;"99 h";"40,39 Milers d'euros"
"CS23831";44;" Private";106110;13;" Divorced";"Wife";" White-Collar";" White";" Female";0;0;"40 h";"44,18 Milers d'euros"
"CS23832";27;" Private";267521;11;" Single";"Unmarried";" Service";" Asian-Pac-Islander";" Female";0;0;"40 h";"35,91 Milers d'euros"
"CS23833";51;" Private";90692;5;" Married";"Not-in-family";" Blue-Collar";" White";" Male";0;0;"40,5 h";"53,33 Milers d'euros"
"CS23834";49;" Private";57101;9;" Widowed";"Husband";" Service";" White";" Female";0;0;"45,5 h";"38,65 Milers d'euros"
"CS23835";64;" Self-Employed";236913;6;" Married";"Not-in-family";" Professional";" White";" Male";0;0;"10,5 h";"50 Milers d'euros"
"CS23836";54;" Self-Employed";388625;4;" Divorced";"Husband";" Blue-Collar";" White";" Male";0;0;"45,5 h";"47,88 Milers d'euros"
"CS23837";43;" Private";261207;9;" Married";"Not-in-family";" Blue-Collar";" Other";" Male";0;0;"40,5 h";"43,3 Milers d'euros"
"CS23838";32;" Private";245487;9;" Divorced";"Husband";" Blue-Collar";" White";" Male";0;0;"35,5 h";"52,53 Milers d'euros"
"CS23839";36;" Private";262153;12;" Single";"Unmarried";" Sales";" Black";" Male";0;0;"43,5 h";"35,81 Milers d'euros"
"CS23840";26;" Self-Employed";225516;9;" Single";"Not-in-family";" Sales";" Asian-Pac-Islander";" Male";10520;0;"50,5 h";"33,3 Milers d'euros"
"CS23841";37;" Private";68729;13;" Married";"Other-relative";" White-Collar";" White";" Male";0;0;"50,5 h";"59450 euros"
"CS23842";38;" Private";126954;12;" Divorced";"Husband";" White-Collar";" White";" Female";0;0;"40,5 h";"44,04 Milers d'euros"
"CS23843";26;" Private";85074;8;" Married";"Unmarried";" Blue-Collar";" White";" Male";0;0;"40,5 h";"54,68 Milers d'euros"
"CS23844";50;" Private";383306;13;" Married";"Husband";" Blue-Collar";" White";" Male";0;0;"50,5 h";"56,07 Milers d'euros"
"CS23845";47;" Private";128143;10;" Married";"Husband";" Blue-Collar";" White";" Male";0;1887;"40,5 h";"56,35 Milers d'euros"
"CS23846";42;" Private";185041;9;" Divorced";"Husband";" Blue-Collar";" White";" Female";7298;0;"40 h";"45,45 Milers d'euros"
"CS23847";66;" Government";99373;9;" Widowed";"Not-in-family";" Blue-Collar";" Black";" Female";0;0;"40,5 h";"44,43 Milers d'euros"
"CS23848";43;" Private";157942;9;" Separated";"Not-in-family";" White-Collar";" Black";" Female";0;0;"32,5 h";"41,23 Milers d'euros"
"CS23849";37;" Private";241928;13;" Married";"Not-in-family";" Professional";" White";" Male";0;0;"45 h";"51,77 Milers d'euros"
"CS23850";37;" Private";348739;6;" Divorced";"Husband";" White-Collar";" White";" Female";0;0;"35 h";"41,07 Milers d'euros"
"CS23851";25;" Private";95654;10;" Single";"Unmarried";" Service";" White";" Female";0;0;"40,5 h";"39,84 Milers d'euros"
"CS23852";29;" Private";367306;13;" Married";"Own-child";" Blue-Collar";" White";" Male";0;0;"50,5 h";"57,81 Milers d'euros"
"CS23853";63;" Other/Unknown";270421;9;" Married";"Husband";" Other/Unknown";" White";" Male";0;0;"40,5 h";"49,82 Milers d'euros"
"CS23854";50;" Self-Employed";221592;12;" Married";"Husband";" Blue-Collar";" White";" Male";0;0;"40,5 h";"55,25 Milers d'euros"
"CS23855";42;" Government";156951;14;" Single";"Husband";" Professional";" White";" Male";3103;0;"70,5 h";"54,37 Milers d'euros"
"CS23856";32;" Private";39239;9;" Single";"Not-in-family";" Blue-Collar";" White";" Male";0;0;"40 h";"49,98 Milers d'euros"
"CS23857";42;" Government";72744;10;" Married";"Own-child";" Service";" White";" Male";0;0;"40 h";"54,89 Milers d'euros"
"CS23858";41;" Self-Employed";367292;9;" Married";"Husband";" White-Collar";" White";" Male";0;0;"50,5 h";"53,23 Milers d'euros"
"CS23859";25;" Private";408498;13;" Single";"Husband";" Sales";" White";" Male";0;0;"40 h";"50,87 Milers d'euros"
"CS23860";65;" Self-Employed";361493;9;" Married";"Not-in-family";" Sales";" White";" Male";3325;0;"50 h";"51,83 Milers d'euros"
"CS23861";32;" Private";157403;10;" Married";"Husband";" Blue-Collar";" White";" Male";0;0;"50 h";"54,83 Milers d'euros"
"CS23862";32;" Private";231263;9;" Single";"Husband";" Blue-Collar";" White";" Male";0;0;"10 h";"50,17 Milers d'euros"
"CS23863";24;" Private";244147;10;" Married";"Unmarried";" Blue-Collar";" White";" Male";0;0;"60,5 h";"59,74 Milers d'euros"
"CS23864";51;" Government";220944;9;" Divorced";"Husband";" White-Collar";" White";" Female";0;0;"40 h";"47,33 Milers d'euros"
"CS23865";67;" Other/Unknown";314007;6;" Single";"Not-in-family";" Other/Unknown";" Black";" Female";0;0;"35 h";"35,83 Milers d'euros"
"CS23866";28;" Private";200862;7;" Married";"Not-in-family";" Service";" White";" Female";0;0;"35,5 h";"42,88 Milers d'euros"
"CS23867";32;" Self-Employed";33374;10;" Married";"Unmarried";" White-Collar";" White";" Male";0;0;"55 h";"52,98 Milers d'euros"
"CS23868";77;" Private";345489;15;" Married";"Husband";" White-Collar";" White";" Male";0;0;"40 h";"60,1 Milers d'euros"
"CS23869";47;" Private";83601;9;" Divorced";"Husband";" White-Collar";" White";" Female";0;0;"20 h";"44,83 Milers d'euros"
"CS23870";26;" Private";162302;9;" Single";"Unmarried";" Blue-Collar";" White";" Male";0;0;"40 h";"47,72 Milers d'euros"
"CS23871";20;" Private";112847;10;" Single";"Not-in-family";" Blue-Collar";" White";" Male";0;0;"20,5 h";"51,3 Milers d'euros"
"CS23872";57;" Government";147344;10;" Married";"Own-child";" Professional";" Black";" Male";0;0;"35,5 h";"52,7 Milers d'euros"
"CS23873";40;" Private";183657;16;" Married";"Husband";" Professional";" White";" Male";0;0;"45,5 h";"53,85 Milers d'euros"
"CS23874";50;" Private";130760;14;" Married";"Husband";" Sales";" White";" Male";0;0;"40,5 h";"54,38 Milers d'euros"
"CS23875";19;" Private";163948;4;" Married";"Husband";" Blue-Collar";" White";" Male";0;0;"45,5 h";"54 Milers d'euros"
"CS23876";54;" Government";316797;8;" Married";"Own-child";" White-Collar";" White";" Male";0;0;"40,5 h";"64,5 Milers d'euros"
"CS23877";51;" Government";332243;10;" Married";"Husband";" Service";" White";" Male";0;0;"40 h";"58,15 Milers d'euros"
"CS23878";51;" Government";195844;13;" Married";"Husband";" White-Collar";" White";" Male";0;0;"50 h";"65,4 Milers d'euros"
"CS23879";38;" Government";387250;10;" Married";"Husband";" Service";" White";" Male";0;0;"40,5 h";"57,99 Milers d'euros"
"CS23880";68;" Other/Unknown";188303;13;" Married";"Husband";" Other/Unknown";" White";" Male";7688;0;"25,5 h";"53,88 Milers d'euros"
"CS23881";17;" Private";40956;8;" Single";"Husband";" Sales";" White";" Female";0;0;"20,5 h";"35,38 Milers d'euros"
"CS23882";32;" Private";178953;13;" Single";"Own-child";" White-Collar";" White";" Male";0;0;"40 h";"59,24 Milers d'euros"
"CS23883";29;" Private";398988;10;" Married";"Not-in-family";" Blue-Collar";" White";" Male";0;0;"45,5 h";"57,74 Milers d'euros"
"CS23884";42;" Private";535978;10;" Divorced";"Husband";" Sales";" White";" Male";0;0;"40,5 h";"48,84 Milers d'euros"
"CS23885";40;" Private";296982;9;" Divorced";"Unmarried";" White-Collar";" White";" Female";0;0;"40 h";"45,72 Milers d'euros"
"CS23886";27;" Private";231991;10;" Married";"Unmarried";" Blue-Collar";" White";" Male";0;0;"40 h";"56,37 Milers d'euros"
"CS23887";22;" Government";295799;13;" Single";"Husband";" Professional";" White";" Female";0;0;"20 h";"42,45 Milers d'euros"
"CS23888";58;" Private";201569;7;" Widowed";"Own-child";" Service";" White";" Female";0;0;"40,5 h";"40,03 Milers d'euros"
"CS23889";61;" Private";193568;13;" Married";"Not-in-family";" Sales";" White";" Male";0;0;"45,5 h";"52,45 Milers d'euros"
"CS23890";42;" Private";97128;13;" Married";"Husband";" Blue-Collar";" Black";" Female";0;0;"35,5 h";"47,41 Milers d'euros"
"CS23891";49;" Private";203393;14;" Married";"Wife";" Service";" Asian-Pac-Islander";" Male";0;0;"40,5 h";"43,74 Milers d'euros"
"CS23892";41;" Self-Employed";138370;13;" Married";"Not-in-family";" White-Collar";" White";" Male";0;0;"40,5 h";"57,01 Milers d'euros"
"CS23893";43;" Private";120277;9;" Divorced";"Husband";" Blue-Collar";" Black";" Female";0;0;"40 h";"43,41 Milers d'euros"
"CS23894";46;" Private";91949;13;" Divorced";"Not-in-family";" Sales";" White";" Male";0;0;"40 h";"49,06 Milers d'euros"
"CS23895";28;" Private";228372;9;" Married";"Unmarried";" Blue-Collar";" White";" Male";0;0;"45 h";"52,39 Milers d'euros"
"CS23896";39;" Self-Employed";132191;10;" Married";"Husband";" Sales";" White";" Male";0;0;"50 h";"47,33 Milers d'euros"
"CS23897";50;" Government";274683;10;" Married";"Husband";" Blue-Collar";" White";" Male";7688;0;"40,5 h";"61,41 Milers d'euros"
"CS23898";57;" Private";196307;10;" Married";"Husband";" White-Collar";" White";" Male";7688;0;"40,5 h";"57700 euros"
"CS23899";47;" Private";195835;9;" Married";"Not-in-family";" Service";" White";" Female";0;0;"38 h";"44,3 Milers d'euros"
"CS23900";79;" Self-Employed";185399;9;" Married";"Wife";" Blue-Collar";" White";" Male";0;0;"40,5 h";"52,52 Milers d'euros"
"CS23901";40;" Private";103684;9;" Married";"Husband";" Service";" White";" Female";0;0;"45,5 h";"44310 euros"
"CS23902";35;" Government";140559;13;" Married";"Wife";" Professional";" Asian-Pac-Islander";" Male";0;0;"40,5 h";"48,66 Milers d'euros"
"CS23903";35;" Government";110188;13;" Married";"Husband";" White-Collar";" White";" Male";0;0;"80,5 h";"64,03 Milers d'euros"
"CS23904";30;" Private";668319;13;" Married";"Husband";" Service";" White";" Male";0;1740;"60,5 h";"51,96 Milers d'euros"
"CS23905";26;" Private";112358;6;" Single";"Husband";" Blue-Collar";" Black";" Male";0;0;"40,5 h";"39,29 Milers d'euros"
"CS23906";49;" Private";151810;9;" Single";"Not-in-family";" Blue-Collar";" Black";" Female";0;0;"40 h";"45,27 Milers d'euros"
"CS23907";48;" Private";48120;9;" Married";"Unmarried";" Blue-Collar";" White";" Male";1506;0;"40 h";"57,87 Milers d'euros"
"CS23908";22;" Private";144844;10;" Single";"Husband";" Service";" White";" Male";0;0;"45,5 h";"50,75 Milers d'euros"
"CS23909";22;" Private";205839;7;" Single";"Not-in-family";" Service";" White";" Female";0;0;"30,5 h";"34,58 Milers d'euros"
"CS23910";50;" Private";113760;6;" Separated";"Own-child";" White-Collar";" Black";" Female";0;0;"47 h";"41350 euros"
"CS23911";47;" Self-Employed";138358;9;" Married";"Not-in-family";" Blue-Collar";" White";" Male";0;0;"60,5 h";"49,63 Milers d'euros"
"CS23912";36;" Private";216657;9;" Married";"Husband";" Blue-Collar";" White";" Male";0;0;"50,5 h";"57,98 Milers d'euros"
"CS23913";44;" Private";278576;12;" Married";"Husband";" Blue-Collar";" White";" Male";0;0;"40 h";"56390 euros"
"CS23914";73;" Private";174373;5;" Widowed";"Husband";" Service";" White";" Female";0;0;"9,5 h";"36,06 Milers d'euros"
"CS23915";24;" Other/Unknown";220019;9;" Single";"Unmarried";" Other/Unknown";" Asian-Pac-Islander";" Female";0;0;"45,5 h";"35,11 Milers d'euros"
"CS23916";34;" Private";311949;13;" Married";"Not-in-family";" Professional";" White";" Male";0;0;"40,5 h";"52,8 Milers d'euros"
"CS23917";37;" Private";303867;10;" Married";"Husband";" Blue-Collar";" Asian-Pac-Islander";" Male";0;0;"40 h";"46,85 Milers d'euros"
"CS23918";28;" Other/Unknown";154210;8;" Married";"Husband";" Other/Unknown";" White";" Female";0;0;"20,5 h";"35,79 Milers d'euros"
"CS23919";46;" Private";131310;10;" Married";"Wife";" White-Collar";" White";" Female";0;0;"40,5 h";"47,94 Milers d'euros"
"CS23920";20;" Other/Unknown";202560;10;" Single";"Wife";" Other/Unknown";" White";" Female";0;0;"35,5 h";"37,74 Milers d'euros"
"CS23921";29;" Private";358783;3;" Married";"Own-child";" Blue-Collar";" White";" Male";0;0;"40,5 h";"49,99 Milers d'euros"
"CS23922";24;" Private";423024;11;" Married";"Husband";" Blue-Collar";" White";" Male";0;0;"40,5 h";"56,76 Milers d'euros"
"CS23923";29;" Government";206671;10;" Single";"Husband";" Professional";" White";" Male";0;0;"35,5 h";"56,98 Milers d'euros"
"CS23924";18;" Private";245310;8;" Single";"Not-in-family";" White-Collar";" White";" Female";0;0;"20 h";"43,91 Milers d'euros"
"CS23925";41;" Private";31983;13;" Divorced";"Own-child";" White-Collar";" Black";" Female";0;0;"90 h";"48,67 Milers d'euros"
"CS23926";59;" Private";124956;9;" Married";"Unmarried";" Blue-Collar";" White";" Male";0;0;"40 h";"54,08 Milers d'euros"
"CS23927";27;" Private";118358;3;" Single";"Husband";" Blue-Collar";" White";" Male";0;0;"50,5 h";"47,82 Milers d'euros"
"CS23928";50;" Private";491421;12;" Married";"Unmarried";" Blue-Collar";" White";" Male";0;0;"45,5 h";"58,75 Milers d'euros"
"CS23929";25;" Private";151580;2;" Single";"Husband";" Blue-Collar";" White";" Male";0;0;"24 h";"50,44 Milers d'euros"
"CS23930";42;" Private";248990;13;" Divorced";"Not-in-family";" White-Collar";" White";" Female";0;0;"45 h";"44,33 Milers d'euros"
"CS23931";36;" Private";157425;10;" Married";"Unmarried";" Blue-Collar";" White";" Male";0;0;"40 h";"54,56 Milers d'euros"
"CS23932";62;" Private";221650;10;" Married";"Husband";" White-Collar";" White";" Male";0;0;"60 h";"60,12 Milers d'euros"
"CS23933";71;" Private";88055;11;" Single";"Husband";" White-Collar";" White";" Female";0;0;"40 h";"43,21 Milers d'euros"
"CS23934";38;" Private";216608;13;" Divorced";"Not-in-family";" White-Collar";" White";" Male";0;0;"55,5 h";"60,29 Milers d'euros"
"CS23935";44;" Private";682947;9;" Married";"Not-in-family";" White-Collar";" Black";" Female";0;0;"40,5 h";"46,25 Milers d'euros"
"CS23936";19;" Other/Unknown";228124;6;" Single";"Unmarried";" Other/Unknown";" White";" Male";0;0;"30,5 h";"42,3 Milers d'euros"
"CS23937";49;" Self-Employed";217194;10;" Married";"Own-child";" Blue-Collar";" White";" Male";0;0;"60 h";"52,14 Milers d'euros"
"CS23938";60;" Self-Employed";171540;13;" Married";"Husband";" Professional";" White";" Male";0;0;"40 h";"51,23 Milers d'euros"
"CS23939";28;" Self-Employed";210827;9;" Married";"Husband";" White-Collar";" White";" Male";7688;0;"40,5 h";"56,15 Milers d'euros"
"CS23940";26;" Private";410351;13;" Single";"Husband";" Sales";" White";" Female";0;0;"55,5 h";"43,57 Milers d'euros"
"CS23941";18;" Private";163747;7;" Single";"Not-in-family";" Blue-Collar";" White";" Male";0;0;"12,5 h";"49,23 Milers d'euros"
"CS23942";43;" Private";108892;11;" Married";"Own-child";" Blue-Collar";" White";" Male";0;0;"50,5 h";"52,62 Milers d'euros"
"CS23943";65;" Government";180096;8;" Widowed";"Husband";" White-Collar";" White";" Male";0;0;"44 h";"59,95 Milers d'euros"
"CS23944";23;" Private";153890;6;" Single";"Not-in-family";" Blue-Collar";" White";" Male";2009;0;"44 h";"52,9 Milers d'euros"
"CS23945";21;" Private";117480;10;" Single";"Own-child";" Service";" White";" Female";0;0;"35 h";"40,17 Milers d'euros"
"CS23946";20;" Self-Employed";163333;9;" Single";"Own-child";" Blue-Collar";" White";" Male";0;0;"40,5 h";"45,32 Milers d'euros"
"CS23947";19;" Private";306710;10;" Single";"Own-child";" Sales";" Asian-Pac-Islander";" Female";0;0;"18 h";"33,86 Milers d'euros"
"CS23948";77;" Private";150553;9;" Widowed";"Own-child";" White-Collar";" White";" Female";0;0;"32 h";"43,86 Milers d'euros"
"CS23949";32;" Private";123959;11;" Married";"Not-in-family";" Service";" White";" Male";0;0;"40 h";"51,2 Milers d'euros"
"CS23950";37;" Government";24961;10;" Married";"Husband";" Blue-Collar";" White";" Male";0;0;"30 h";"56,8 Milers d'euros"
"CS23951";29;" Self-Employed";327120;9;" Married";"Husband";" Blue-Collar";" White";" Male";0;0;"45,5 h";"50,81 Milers d'euros"
"CS23952";59;" Private";33798;16;" Married";"Husband";" Professional";" White";" Male";0;0;"45 h";"54,53 Milers d'euros"
"CS23953";22;" Private";81929;10;" Single";"Husband";" Blue-Collar";" White";" Male";0;2415;"40,5 h";"46,43 Milers d'euros"
"CS23954";30;" Other/Unknown";298489;13;" Married";"Own-child";" Other/Unknown";" White";" Female";0;0;"20 h";"38,3 Milers d'euros"
"CS23955";31;" Private";101697;9;" Married";"Wife";" Blue-Collar";" White";" Male";0;0;"48,5 h";"56,91 Milers d'euros"
"CS23956";59;" Self-Employed";144064;9;" Married";"Husband";" Sales";" White";" Male";0;0;"60 h";"50,4 Milers d'euros"
"CS23957";29;" Government";195835;10;" Single";"Husband";" Service";" White";" Female";0;0;"40,5 h";"39,05 Milers d'euros"
"CS23958";56;" Private";184723;9;" Married";"Not-in-family";" Blue-Collar";" White";" Male";0;0;"50 h";"58,3 Milers d'euros"
"CS23959";19;" Private";265086;10;" Single";"Husband";" White-Collar";" White";" Female";0;0;"20,5 h";"38,41 Milers d'euros"
"CS23960";37;" Private";235909;9;" Married";"Own-child";" Blue-Collar";" White";" Male";0;0;"40 h";"53,68 Milers d'euros"
"CS23961";58;" Government";42645;14;" Married";"Husband";" White-Collar";" White";" Male";0;0;"40,5 h";"65,11 Milers d'euros"
"CS23962";41;" Private";279878;14;" Married";"Husband";" White-Collar";" White";" Male";0;0;"40 h";"53,16 Milers d'euros"
"CS23963";29;" Private";104892;9;" Single";"Husband";" Sales";" White";" Male";0;0;"38,5 h";"49,09 Milers d'euros"
"CS23964";38;" Self-Employed";137063;9;" Married";"Unmarried";" White-Collar";" White";" Male";0;0;"50,5 h";"56,05 Milers d'euros"
"CS23965";36;" Private";58972;14;" Married";"Husband";" Professional";" White";" Male";0;0;"50,5 h";"56,69 Milers d'euros"
"CS23966";19;" Private";126675;10;" Single";"Husband";" Blue-Collar";" White";" Male";0;1977;"40,5 h";"50,21 Milers d'euros"
"CS23967";46;" Private";286435;9;" Married";"Own-child";" White-Collar";" White";" Female";594;0;"28,5 h";"47,2 Milers d'euros"
